file,outgoing_imports,incoming_refs,total
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/StringBuilderEncoder.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/SyslogLayout.java,19,1,20
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/TextEncoderHelper.java,6,1,7
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/XmlLayout.java,11,0,11
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/YamlLayout.java,12,0,12
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/internal/ExcludeChecker.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/internal/IncludeChecker.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/internal/ListChecker.java,0,2,2
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/AbstractConfigurationAwareLookup.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/AbstractLookup.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/ConfigurationStrSubstitutor.java,2,3,5
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/ContextMapLookup.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/DateLookup.java,9,0,9
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/DefaultLookupResult.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/EnvironmentLookup.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/EventLookup.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/Interpolator.java,17,3,20
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/JavaLookup.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/JndiLookup.java,9,0,9
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/Log4jLookup.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/LookupResult.java,0,1,1
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/LowerLookup.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/MainMapLookup.java,4,1,5
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/MapLookup.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/MarkerLookup.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/PropertiesLookup.java,6,2,8
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/ResourceBundleLookup.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/RuntimeStrSubstitutor.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StrLookup.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StrMatcher.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StrSubstitutor.java,13,22,35
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/StructuredDataLookup.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/SystemPropertiesLookup.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/lookup/UpperLookup.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/message/ExtendedThreadInfoFactory.java,10,0,10
log4j-core/src/main/java/org/apache/logging/log4j/core/message/ExtendedThreadInformation.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/net/AbstractSocketManager.java,7,2,9
log4j-core/src/main/java/org/apache/logging/log4j/core/net/Advertiser.java,1,11,12
log4j-core/src/main/java/org/apache/logging/log4j/core/net/DatagramOutputStream.java,10,0,10
log4j-core/src/main/java/org/apache/logging/log4j/core/net/DatagramSocketManager.java,9,1,10
log4j-core/src/main/java/org/apache/logging/log4j/core/net/Facility.java,1,3,4
log4j-core/src/main/java/org/apache/logging/log4j/core/net/JndiManager.java,12,6,18
log4j-core/src/main/java/org/apache/logging/log4j/core/net/MailManager.java,6,1,7
log4j-core/src/main/java/org/apache/logging/log4j/core/net/MailManagerFactory.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/net/MimeMessageBuilder.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/net/MulticastDnsAdvertiser.java,11,0,11
log4j-core/src/main/java/org/apache/logging/log4j/core/net/Priority.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/net/Protocol.java,0,2,2
log4j-core/src/main/java/org/apache/logging/log4j/core/net/Rfc1349TrafficClass.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/net/Severity.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/net/SmtpManager.java,31,1,32
log4j-core/src/main/java/org/apache/logging/log4j/core/net/SocketAddress.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/net/SocketOptions.java,8,1,9
log4j-core/src/main/java/org/apache/logging/log4j/core/net/SocketPerformancePreferences.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/net/SslSocketManager.java,23,1,24
log4j-core/src/main/java/org/apache/logging/log4j/core/net/TcpSocketManager.java,22,1,23
log4j-core/src/main/java/org/apache/logging/log4j/core/net/UrlConnectionFactory.java,20,2,22
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/AbstractKeyStoreConfiguration.java,11,0,11
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/EnvironmentPasswordProvider.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/FilePasswordProvider.java,10,0,10
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/KeyStoreConfiguration.java,10,0,10
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/KeyStoreConfigurationException.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/LaxHostnameVerifier.java,3,2,5
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/MemoryPasswordProvider.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/PasswordProvider.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfiguration.java,18,9,27
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfigurationDefaults.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfigurationException.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/SslConfigurationFactory.java,4,2,6
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/StoreConfiguration.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/StoreConfigurationException.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/TrustStoreConfiguration.java,9,0,9
log4j-core/src/main/java/org/apache/logging/log4j/core/net/ssl/TrustStoreConfigurationException.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/Activator.java,22,0,22
log4j-core/src/main/java/org/apache/logging/log4j/core/osgi/BundleContextSelector.java,12,0,12
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/AbstractJacksonLogEventParser.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/JsonLogEventParser.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/LogEventParser.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/ParseException.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/TextLogEventParser.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/XmlLogEventParser.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/parser/YamlLogEventParser.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AbstractPatternConverter.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AbstractStyleNameConverter.java,9,0,9
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AnsiConverter.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/AnsiEscape.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ArrayPatternConverter.java,0,1,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/CachedDateFormat.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ClassNamePatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ClassResourceInfo.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ConverterKeys.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/DatePatternConverter.java,19,2,21
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/DynamicWordAbbreviator.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/EncodingPatternConverter.java,10,0,10
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/EndOfBatchPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/EqualsBaseReplacementConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/EqualsIgnoreCaseReplacementConverter.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/EqualsReplacementConverter.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ExtendedThrowablePatternConverter.java,5,0,5
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FileDatePatternConverter.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FileLocationPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FormattingInfo.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/FullLocationPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/HighlightConverter.java,11,0,11
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/HtmlTextRenderer.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/IntegerPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/JAnsiTextRenderer.java,13,1,14
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LevelPatternConverter.java,9,0,9
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LineLocationPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LineSeparatorPatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LiteralPatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LogEventPatternConverter.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LoggerFqcnPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/LoggerPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MapPatternConverter.java,5,0,5
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MarkerPatternConverter.java,5,0,5
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MarkerSimpleNamePatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MaxLengthConverter.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MdcPatternConverter.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MessagePatternConverter.java,12,0,12
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/MethodLocationPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NameAbbreviator.java,5,0,5
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NamePatternConverter.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NamedInstantPattern.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NanoTimePatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NdcPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NotANumber.java,0,1,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/PatternConverter.java,0,2,2
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/PatternFormatter.java,2,6,8
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/PatternParser.java,15,6,21
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/PlainTextRenderer.java,0,4,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ProcessIdPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/RegexReplacement.java,7,1,8
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/RegexReplacementConverter.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/RelativeTimePatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/RepeatPatternConverter.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/RootThrowablePatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/SequenceNumberPatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/SimpleLiteralPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/StyleConverter.java,8,0,8
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/TextRenderer.java,0,5,5
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThreadIdPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThreadNamePatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThreadPriorityPatternConverter.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableExtendedStackTraceRenderer.java,11,0,11
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableExtendedStackTraceRendererFactory.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableInvertedPropertyRendererFactory.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableInvertedStackTraceRenderer.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableInvertedStackTraceRendererFactory.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowablePatternConverter.java,12,1,13
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowablePropertyRendererFactory.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableRenderer.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableStackTraceRenderer.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/ThrowableStackTraceRendererFactory.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/UuidPatternConverter.java,4,0,4
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/VariablesNotEmptyReplacementConverter.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/script/AbstractScript.java,4,9,13
log4j-core/src/main/java/org/apache/logging/log4j/core/script/Script.java,5,0,5
log4j-core/src/main/java/org/apache/logging/log4j/core/script/ScriptFile.java,18,1,19
log4j-core/src/main/java/org/apache/logging/log4j/core/script/ScriptManager.java,26,5,31
log4j-core/src/main/java/org/apache/logging/log4j/core/script/ScriptRef.java,6,7,13
log4j-core/src/main/java/org/apache/logging/log4j/core/selector/BasicContextSelector.java,7,1,8
log4j-core/src/main/java/org/apache/logging/log4j/core/selector/ClassLoaderContextSelector.java,17,3,20
log4j-core/src/main/java/org/apache/logging/log4j/core/selector/ContextSelector.java,5,4,9
log4j-core/src/main/java/org/apache/logging/log4j/core/selector/CoreContextSelectors.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/selector/JndiContextSelector.java,14,0,14
log4j-core/src/main/java/org/apache/logging/log4j/core/selector/NamedContextSelector.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/time/Instant.java,2,19,21
log4j-core/src/main/java/org/apache/logging/log4j/core/time/MutableInstant.java,15,9,24
log4j-core/src/main/java/org/apache/logging/log4j/core/time/PreciseClock.java,1,3,4
log4j-core/src/main/java/org/apache/logging/log4j/core/time/internal/FixedPreciseClock.java,2,0,2
log4j-core/src/main/java/org/apache/logging/log4j/core/tools/BasicCommandLineArguments.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/tools/CustomLoggerGenerator.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/tools/ExtendedLoggerGenerator.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/tools/Generate.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/tools/picocli/CommandLine.java,57,0,57
log4j-core/src/main/java/org/apache/logging/log4j/core/util/AbstractWatcher.java,4,2,6
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ArrayUtils.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Assert.java,2,4,6
log4j-core/src/main/java/org/apache/logging/log4j/core/util/AuthorizationProvider.java,1,5,6
log4j-core/src/main/java/org/apache/logging/log4j/core/util/BasicAuthorizationProvider.java,8,1,9
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Booleans.java,0,16,16
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Builder.java,1,7,8
log4j-core/src/main/java/org/apache/logging/log4j/core/util/CachedClock.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Cancellable.java,0,3,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Clock.java,0,11,11
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ClockFactory.java,6,5,11
log4j-core/src/main/java/org/apache/logging/log4j/core/util/CloseShieldOutputStream.java,2,2,4
log4j-core/src/main/java/org/apache/logging/log4j/core/util/CloseShieldWriter.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Closer.java,1,6,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/CoarseCachedClock.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Constants.java,1,26,27
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ContextDataProvider.java,3,3,6
log4j-core/src/main/java/org/apache/logging/log4j/core/util/CronExpression.java,11,3,14
log4j-core/src/main/java/org/apache/logging/log4j/core/util/CyclicBuffer.java,1,1,2
log4j-core/src/main/java/org/apache/logging/log4j/core/util/DefaultShutdownCallbackRegistry.java,13,1,14
log4j-core/src/main/java/org/apache/logging/log4j/core/util/DummyNanoClock.java,0,2,2
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ExecutorServices.java,4,1,5
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ExtensionLanguageMapping.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/FileUtils.java,19,9,28
log4j-core/src/main/java/org/apache/logging/log4j/core/util/FileWatcher.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/IOUtils.java,5,2,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Integers.java,1,29,30
log4j-core/src/main/java/org/apache/logging/log4j/core/util/JndiCloser.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/JsonUtils.java,0,2,2
log4j-core/src/main/java/org/apache/logging/log4j/core/util/KeyValuePair.java,5,15,20
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Loader.java,8,15,23
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Log4jThread.java,1,8,9
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Log4jThreadFactory.java,2,5,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/NameUtil.java,6,1,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/NanoClock.java,0,7,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/NetUtils.java,17,10,27
log4j-core/src/main/java/org/apache/logging/log4j/core/util/NullOutputStream.java,2,5,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ObjectArrayIterator.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/OptionConverter.java,11,2,13
log4j-core/src/main/java/org/apache/logging/log4j/core/util/PasswordDecryptor.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Patterns.java,0,10,10
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ReflectionUtil.java,7,5,12
log4j-core/src/main/java/org/apache/logging/log4j/core/util/SecretKeyProvider.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/ShutdownCallbackRegistry.java,2,3,5
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Source.java,17,7,24
log4j-core/src/main/java/org/apache/logging/log4j/core/util/StringBuilderWriter.java,2,1,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/StringEncoder.java,1,2,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/SystemClock.java,3,0,3
log4j-core/src/main/java/org/apache/logging/log4j/core/util/SystemMillisClock.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/util/SystemNanoClock.java,0,1,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Throwables.java,12,7,19
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Transform.java,1,1,2
log4j-core/src/main/java/org/apache/logging/log4j/core/util/TypeUtil.java,9,2,11
log4j-core/src/main/java/org/apache/logging/log4j/core/util/UuidUtil.java,8,1,9
log4j-core/src/main/java/org/apache/logging/log4j/core/util/WatchEventService.java,0,0,0
log4j-core/src/main/java/org/apache/logging/log4j/core/util/WatchManager.java,24,4,28
log4j-core/src/main/java/org/apache/logging/log4j/core/util/Watcher.java,3,4,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/WatcherFactory.java,13,1,14
log4j-core/src/main/java/org/apache/logging/log4j/core/util/WrappedFileWatcher.java,6,0,6
log4j-core/src/main/java/org/apache/logging/log4j/core/util/datetime/DatePrinter.java,5,0,5
log4j-core/src/main/java/org/apache/logging/log4j/core/util/datetime/FastDateFormat.java,6,2,8
log4j-core/src/main/java/org/apache/logging/log4j/core/util/datetime/FastDatePrinter.java,15,0,15
log4j-core/src/main/java/org/apache/logging/log4j/core/util/datetime/FixedDateFormat.java,7,3,10
log4j-core/src/main/java/org/apache/logging/log4j/core/util/datetime/Format.java,1,0,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/datetime/FormatCache.java,7,0,7
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/HttpInputStreamUtil.java,17,2,19
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/InternalLoggerRegistry.java,21,1,22
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/LastModifiedSource.java,3,2,5
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/Status.java,0,1,1
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/SystemUtils.java,2,2,4
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/UnsafeUtil.java,7,1,8
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/instant/InstantFormatter.java,3,2,5
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/instant/InstantNumberFormatter.java,4,2,6
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/instant/InstantPatternDynamicFormatter.java,18,0,18
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/instant/InstantPatternFormatter.java,8,2,10
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/instant/InstantPatternLegacyFormatter.java,11,0,11
log4j-core/src/main/java/org/apache/logging/log4j/core/util/internal/instant/InstantPatternThreadLocalCachedFormatter.java,6,0,6
log4j-jdbc-dbcp2/src/main/java/org/apache/logging/log4j/core/appender/db/jdbc/PoolableConnectionFactoryConfig.java,12,0,12
log4j-jdbc-dbcp2/src/main/java/org/apache/logging/log4j/core/appender/db/jdbc/PoolingDriverConnectionSource.java,17,0,17
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/JsonTemplateLayout.java,40,5,45
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/JsonTemplateLayoutDefaults.java,9,4,13
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/internal/annotation/SuppressFBWarnings.java,2,1,3
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/CaseConverterResolver.java,6,0,6
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/CaseConverterResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/CounterResolver.java,8,0,8
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/CounterResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EndOfBatchResolver.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EndOfBatchResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventAdditionalFieldInterceptor.java,5,0,5
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolver.java,1,0,1
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolverContext.java,10,1,11
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolverFactories.java,3,1,4
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolverFactory.java,1,1,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolverInterceptor.java,1,1,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolverInterceptors.java,2,1,3
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventResolverStringSubstitutor.java,3,1,4
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/EventRootObjectKeyInterceptor.java,4,0,4
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/ExceptionResolver.java,11,0,11
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/ExceptionResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/ExceptionRootCauseResolver.java,3,0,3
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/ExceptionRootCauseResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LevelResolver.java,8,0,8
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LevelResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LoggerResolver.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/LoggerResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MainMapResolver.java,3,0,3
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MainMapResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MapResolver.java,4,0,4
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MapResolverFactory.java,2,0,2
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MarkerResolver.java,3,0,3
log4j-layout-template-json/src/main/java/org/apache/logging/log4j/layout/template/json/resolver/MarkerResolverFactory.java,2,0,2
