source_file,target_import,target_module
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FailoversPlugin.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FailoversPlugin.java,org.apache.logging.log4j.core.config.AppenderRef,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FailoversPlugin.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FailoversPlugin.java,org.apache.logging.log4j.core.config.plugins.PluginElement,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FailoversPlugin.java,org.apache.logging.log4j.core.config.plugins.PluginFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FailoversPlugin.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderAttribute,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.config.plugins.validation.constraints.Required,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.net.Advertiser,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.util.Booleans,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileAppender.java,org.apache.logging.log4j.core.util.Integers,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.io.File,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.io.FileOutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.io.IOException,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.io.OutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.ByteBuffer,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.channels.FileChannel,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.channels.FileLock,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.FileSystems,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.Files,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.Path,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.Paths,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.attribute.FileOwnerAttributeView,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.attribute.FileTime,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.attribute.PosixFileAttributeView,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.attribute.PosixFilePermission,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.nio.file.attribute.PosixFilePermissions,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.util.Date,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.util.Objects,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,java.util.Set,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,org.apache.logging.log4j.core.LoggerContext,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,org.apache.logging.log4j.core.internal.annotation.SuppressFBWarnings,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,org.apache.logging.log4j.core.util.Constants,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/FileManager.java,org.apache.logging.log4j.core.util.FileUtils,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,java.net.URL,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,java.util.Objects,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.LogEvent,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.Node,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderAttribute,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.plugins.PluginElement,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.config.plugins.validation.constraints.Required,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.core.net.ssl.SslConfiguration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpAppender.java,org.apache.logging.log4j.status.StatusLogger,log4j-api
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpManager.java,java.util.Objects,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpManager.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpManager.java,org.apache.logging.log4j.core.LogEvent,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpManager.java,org.apache.logging.log4j.core.LoggerContext,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpManager.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.io.IOException,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.io.InputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.io.OutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.net.HttpURLConnection,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.net.URL,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.nio.charset.Charset,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.nio.charset.StandardCharsets,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,java.util.Objects,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,javax.net.ssl.HttpsURLConnection,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,javax.net.ssl.SSLContext,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.LogEvent,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.LoggerContext,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.config.ConfigurationException,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.internal.annotation.SuppressFBWarnings,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.net.ssl.LaxHostnameVerifier,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.net.ssl.SslConfiguration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/HttpURLConnectionManager.java,org.apache.logging.log4j.core.util.IOUtils,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderAttribute,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.net.Advertiser,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.util.Booleans,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileAppender.java,org.apache.logging.log4j.core.util.Integers,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.io.File,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.io.IOException,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.io.OutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.io.RandomAccessFile,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.nio.ByteBuffer,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.nio.ByteOrder,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.nio.MappedByteBuffer,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.nio.channels.FileChannel,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,java.util.Objects,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,org.apache.logging.log4j.core.util.Closer,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,org.apache.logging.log4j.core.util.FileUtils,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,org.apache.logging.log4j.core.util.NullOutputStream,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,org.apache.logging.log4j.core.util.internal.UnsafeUtil,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/MemoryMappedFileManager.java,org.apache.logging.log4j.util.Constants,log4j-api
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.LogEvent,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.config.plugins.PluginAttribute,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/NullAppender.java,org.apache.logging.log4j.core.config.plugins.PluginFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,java.io.OutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.config.plugins.PluginFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.layout.PatternLayout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.util.CloseShieldOutputStream,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamAppender.java,org.apache.logging.log4j.core.util.NullOutputStream,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.io.IOException,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.io.OutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.nio.Buffer,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.nio.ByteBuffer,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.util.Objects,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,org.apache.logging.log4j.core.LoggerContext,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,org.apache.logging.log4j.core.layout.ByteBufferDestination,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,org.apache.logging.log4j.core.layout.ByteBufferDestinationHelper,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/OutputStreamManager.java,org.apache.logging.log4j.core.util.Constants,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderAttribute,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.net.Advertiser,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.util.Booleans,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileAppender.java,org.apache.logging.log4j.core.util.Integers,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.io.File,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.io.IOException,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.io.OutputStream,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.io.RandomAccessFile,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.nio.ByteBuffer,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,org.apache.logging.log4j.core.LoggerContext,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,org.apache.logging.log4j.core.util.FileUtils,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RandomAccessFileManager.java,org.apache.logging.log4j.core.util.NullOutputStream,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,java.util.zip.Deflater,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.Layout,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.LogEvent,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.appender.rolling.DefaultRolloverStrategy,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.appender.rolling.DirectFileRolloverStrategy,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.appender.rolling.DirectWriteRolloverStrategy,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.appender.rolling.RollingFileManager,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.appender.rolling.RolloverStrategy,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.appender.rolling.TriggeringPolicy,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.Configuration,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.Property,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.plugins.Plugin,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderAttribute,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginBuilderFactory,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.plugins.PluginElement,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.config.plugins.validation.constraints.Required,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.net.Advertiser,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.util.Booleans,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingFileAppender.java,org.apache.logging.log4j.core.util.Integers,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,java.io.Serializable,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,java.util.HashMap,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,java.util.Map,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,java.util.concurrent.TimeUnit,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,java.util.zip.Deflater,external
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,org.apache.logging.log4j.core.Appender,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,org.apache.logging.log4j.core.Core,log4j-core
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/RollingRandomAccessFileAppender.java,org.apache.logging.log4j.core.Filter,log4j-core
